TAZ,APARKS,EMPEDU_P,EMPFOO_P,EMPGOV_P,EMPIND_P,EMPMED_P,EMPOFC_P,EMPOTH_P,EMPRET_P,EMPRSC_P,EMPSVC_P,EMPTOT_P,HH_P,LUTYPE_P,MFUNITS,NPARKS,PARKDY_P,PARKHR_P,SFUNITS,SQFT_P,STUGRD_P,STUHGH_P,STUUNI_P,a1,a2,a3,a4,a5,a6,a7,a8
2717,141646,418,3,0.0,96,89,415,24,105,0,3,1153.0,650,13098,0,3,0,0,507,15714236,1205,0,4453,66.0,100.0,130.0,88.0,81.0,83.0,56.0,46.0
2718,31767,10,726,0.0,111,559,351,9,2027,0,273,4066.0,1133,3628,0,2,0,0,117,7931560,0,0,0,404.0,335.0,140.0,122.0,116.0,4.0,5.0,7.0
2719,221468,0,127,59.0,0,42,59,4,82,0,35,408.0,130,3738,0,2,0,0,130,4433612,0,0,0,1.0,20.0,18.0,18.0,25.0,17.0,18.0,13.0
2720,0,5,290,0.0,2,66,65,15,169,0,96,708.0,0,216,0,0,0,0,0,4148361,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,62537,2,46,42.0,0,48,44,15,58,0,43,298.0,616,15772,0,5,0,0,537,17869221,0,0,0,5.0,117.0,99.0,68.0,110.0,69.0,74.0,74.0
2722,184223,86,91,12.0,2,45,58,9,75,0,37,415.0,116,2262,0,1,0,0,63,4988307,752,0,0,2.0,31.0,16.0,15.0,22.0,11.0,9.0,10.0
2723,284326,0,0,0.0,27,15,29,40,4,0,2,117.0,820,16541,0,2,0,0,633,17342523,0,0,0,97.0,227.0,125.0,118.0,69.0,60.0,61.0,63.0
2724,0,4,2,0.0,0,28,12,78,15,0,7,146.0,308,4972,0,0,0,0,164,7274201,0,0,0,60.0,54.0,61.0,52.0,30.0,14.0,22.0,15.0
2725,0,7,7,0.0,0,53,40,125,34,0,13,279.0,630,2906,0,0,0,0,52,5200189,0,0,0,179.0,151.0,133.0,98.0,21.0,13.0,17.0,18.0
2726,406225,66,0,0.0,4,7,130,34,1,0,3,245.0,295,8773,0,3,0,0,280,17130101,426,0,0,54.0,59.0,43.0,30.0,52.0,32.0,16.0,9.0
2727,0,0,18,18.0,28,12,32,76,20,0,13,217.0,107,3502,0,0,0,0,113,7726603,0,0,0,8.0,20.0,22.0,14.0,18.0,15.0,6.0,4.0
2728,0,0,68,157.0,39,7,36,61,22,0,12,402.0,161,4302,0,0,0,0,102,6962652,0,0,0,20.0,20.0,32.0,41.0,23.0,13.0,7.0,5.0
2729,0,64,3,0.0,16,15,207,40,7,0,10,362.0,155,4564,0,0,0,0,137,8069427,0,0,0,26.0,47.0,26.0,15.0,17.0,8.0,9.0,7.0
2730,0,72,3,145.0,9,7,10,31,3,0,10,290.0,97,3256,0,0,0,0,95,3346719,547,0,0,9.0,23.0,24.0,17.0,11.0,7.0,6.0,0.0
2731,0,0,11,0.0,19,5,4,27,8,0,28,102.0,39,1164,0,0,0,0,24,2931184,0,0,0,6.0,16.0,5.0,3.0,4.0,2.0,2.0,1.0
2732,0,5,8,0.0,14,16,145,45,11,0,17,261.0,542,7612,7,0,0,0,232,5641132,0,0,0,123.0,190.0,112.0,28.0,25.0,18.0,17.0,29.0
2733,21595,253,3,0.0,8,8,86,21,6,0,10,395.0,247,450,0,1,0,0,5,3959467,744,1155,0,59.0,90.0,60.0,18.0,8.0,5.0,4.0,3.0
2734,0,0,0,0.0,19,3,22,49,12,0,6,111.0,407,7595,36,0,0,0,271,7079632,0,0,0,77.0,99.0,63.0,26.0,74.0,20.0,19.0,29.0
2735,0,0,0,0.0,56,0,16,57,11,0,5,145.0,246,6417,0,0,0,0,177,4925666,0,0,0,35.0,50.0,44.0,24.0,43.0,20.0,18.0,12.0
2736,0,1,67,0.0,3,2,55,71,63,0,29,291.0,145,1067,0,0,0,0,19,2209628,0,0,0,59.0,54.0,20.0,7.0,1.0,1.0,3.0,0.0
2737,0,0,21,0.0,11,4,10,6,10,0,2,64.0,570,734,0,0,0,0,2,3688558,0,0,0,224.0,127.0,128.0,91.0,0.0,0.0,0.0,0.0
2738,0,0,83,0.0,4,2,59,50,82,0,39,319.0,358,7823,0,0,0,0,285,5990669,0,0,0,81.0,130.0,74.0,55.0,5.0,2.0,3.0,8.0
2739,0,0,0,0.0,0,0,2,7,0,0,3,12.0,293,7446,0,0,0,0,266,4142379,452,0,0,45.0,39.0,58.0,74.0,47.0,16.0,7.0,7.0
2740,0,60,0,0.0,1,0,4,98,3,0,1,167.0,501,11550,0,0,0,0,364,6472371,0,0,0,114.0,169.0,105.0,70.0,13.0,6.0,9.0,15.0
2741,0,0,52,0.0,2,8,12,25,32,0,11,142.0,444,7147,0,0,0,0,272,3357943,0,0,0,145.0,120.0,85.0,53.0,17.0,7.0,10.0,7.0
2742,0,0,1,0.0,2,88,10,10,1,0,3,115.0,618,2444,0,0,0,0,59,3133792,0,0,0,134.0,247.0,115.0,66.0,40.0,12.0,3.0,1.0
2743,81411,0,11,0.0,58,10,21,34,14,0,11,159.0,862,4276,0,3,0,0,136,4476371,0,0,0,180.0,285.0,196.0,114.0,29.0,20.0,7.0,31.0
2744,724,0,2,0.0,41,2,11,43,22,0,12,133.0,50,1453,0,1,0,0,44,1672263,0,0,0,7.0,20.0,11.0,8.0,3.0,1.0,0.0,0.0
2745,0,0,0,0.0,15,1,6,15,0,0,5,42.0,626,350,0,0,0,0,4,2089243,0,0,0,158.0,256.0,169.0,43.0,0.0,0.0,0.0,0.0
2746,0,0,1,0.0,369,4,40,85,3,0,7,509.0,122,945,0,0,0,0,6,3405116,0,0,0,35.0,41.0,27.0,19.0,0.0,0.0,0.0,0.0
2747,0,0,13,0.0,186,8,34,169,65,0,38,513.0,121,1312,0,0,0,0,0,4712969,0,0,0,59.0,34.0,18.0,7.0,1.0,1.0,0.0,1.0
2748,120163,0,17,0.0,9,5,14,33,23,0,17,118.0,1735,5085,0,4,0,0,74,6742450,0,0,0,698.0,623.0,222.0,110.0,51.0,15.0,5.0,11.0
2749,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,20128,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,0,79,1,0.0,113,3,24,13,5,0,7,245.0,1126,3240,17,0,0,0,59,12627654,0,0,0,500.0,378.0,118.0,90.0,9.0,11.0,5.0,15.0
2751,0,0,0,0.0,0,0,0,0,0,0,0,0.0,657,22,0,0,0,0,0,401,0,0,0,63.0,306.0,71.0,112.0,69.0,2.0,34.0,0.0
2752,0,0,0,0.0,0,0,0,0,0,0,0,0.0,488,48,0,0,0,0,2,39294,0,0,0,85.0,198.0,132.0,64.0,3.0,6.0,0.0,0.0
2753,0,0,0,0.0,0,0,0,0,0,0,0,0.0,735,0,0,0,0,0,0,0,0,0,0,139.0,391.0,151.0,46.0,0.0,5.0,0.0,3.0
2754,0,0,0,0.0,0,0,0,0,0,0,0,0.0,834,0,0,0,0,0,0,0,0,0,0,163.0,473.0,133.0,34.0,16.0,9.0,6.0,0.0
2755,0,0,0,0.0,0,0,0,0,0,0,0,0.0,641,0,0,0,0,0,0,0,0,0,0,150.0,239.0,108.0,27.0,22.0,81.0,14.0,0.0
2756,0,0,0,0.0,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
2757,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,56,0,0,0,0,0,259531,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,108422,0,0,0.0,0,0,0,0,0,0,0,0.0,0,19,0,1,0,0,0,108422,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,0,0,0,0.0,0,0,0,0,0,0,0,0.0,9,215,0,0,0,0,7,214197,0,0,0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0
2760,0,0,10,0.0,4,8,6,6,25,0,11,70.0,1021,17962,0,0,0,0,538,23518060,0,0,0,210.0,233.0,209.0,196.0,72.0,45.0,36.0,20.0
2761,16272,0,1,0.0,20,1,16,38,10,0,10,96.0,430,4465,0,1,0,0,124,2597445,0,0,0,103.0,146.0,109.0,61.0,3.0,4.0,2.0,2.0
2762,0,13,0,0.0,0,1,4,5,2,0,2,27.0,202,4873,0,0,0,0,179,2024595,0,0,0,57.0,32.0,40.0,35.0,16.0,6.0,12.0,4.0
2763,17160,67,4,0.0,2,1,5,14,5,0,3,101.0,590,14183,0,1,0,0,550,4325748,447,0,0,132.0,134.0,117.0,120.0,41.0,12.0,18.0,16.0
2764,0,33,0,0.0,2,2,0,4,0,0,2,43.0,441,11391,0,0,0,0,426,3230087,0,0,0,82.0,87.0,117.0,80.0,46.0,11.0,7.0,11.0
2765,0,1129,1,0.0,4,5,5,5,2,0,3,1154.0,130,5290,0,0,0,0,117,7358562,0,0,3207,31.0,37.0,20.0,16.0,8.0,9.0,5.0,4.0
2766,0,0,44,0.0,2,22,19,14,38,0,11,150.0,310,8448,0,0,0,0,304,3222306,0,0,0,84.0,58.0,54.0,56.0,25.0,13.0,12.0,8.0
2767,0,274,68,0.0,13,39,21,9,27,0,37,488.0,426,6473,0,0,0,0,143,3179745,0,0,0,167.0,122.0,55.0,29.0,24.0,11.0,11.0,7.0
2768,0,1,44,112.0,1,16,14,9,33,0,8,238.0,86,2176,0,0,0,0,59,1444672,0,0,0,34.0,16.0,17.0,12.0,3.0,2.0,2.0,0.0
2769,166790,0,29,0.0,1,33,18,7,35,0,16,139.0,169,923,0,1,0,0,17,1873038,77,0,0,97.0,37.0,18.0,14.0,1.0,1.0,1.0,0.0
2770,312672,0,0,0.0,16,7,17,33,1,0,13,87.0,917,12059,118,2,0,0,422,7752960,0,0,0,155.0,201.0,246.0,218.0,28.0,17.0,25.0,27.0
2771,107892,69,3,0.0,21,0,6,4,2,0,1,106.0,673,14683,0,4,0,0,537,12125665,0,0,0,114.0,96.0,96.0,49.0,158.0,68.0,58.0,34.0
2772,239898,1,20,506.0,94,43,57,144,9,0,66,940.0,593,10427,0,2,0,0,329,24376622,0,0,0,107.0,175.0,102.0,68.0,61.0,41.0,26.0,13.0
2773,239136,0,94,12.0,139,37,122,199,57,0,23,683.0,382,11168,0,2,0,0,357,27487929,0,0,0,42.0,64.0,65.0,65.0,69.0,40.0,22.0,15.0
2774,490345,16,0,209.0,91,65,143,198,137,0,11,870.0,986,16347,0,8,0,0,435,18953395,0,0,0,120.0,236.0,193.0,211.0,96.0,46.0,39.0,45.0
2775,0,0,0,0.0,11,129,3,76,0,0,8,227.0,843,20326,0,0,0,0,684,22961537,0,0,0,76.0,168.0,120.0,106.0,130.0,77.0,98.0,68.0
2776,0,0,1,16.0,16,40,23,17,0,0,3,116.0,546,13954,0,0,0,0,413,10143199,0,0,0,73.0,35.0,109.0,123.0,82.0,52.0,49.0,23.0
2777,0,11,150,55.0,34,49,144,16,55,0,82,596.0,680,8567,34,0,0,0,275,11808105,0,0,0,154.0,137.0,165.0,92.0,39.0,13.0,19.0,61.0
2778,1021126,8,188,120.0,50,579,322,66,196,0,532,2061.0,1260,17983,122,5,0,0,563,22566363,0,0,0,291.0,318.0,209.0,118.0,145.0,73.0,59.0,47.0
2779,166516,1,64,2.0,4,49,53,19,42,0,32,266.0,1797,19059,0,1,0,0,632,15197219,0,0,0,308.0,507.0,406.0,226.0,123.0,55.0,52.0,120.0
2780,832719,134,0,0.0,58,0,10,16,0,0,5,223.0,972,24051,0,12,0,0,839,37195370,1203,0,0,109.0,124.0,182.0,184.0,142.0,72.0,92.0,67.0
2781,73758,6,55,0.0,0,25,23,22,14,0,7,152.0,1202,24174,0,6,0,0,873,12844641,0,0,0,153.0,277.0,202.0,243.0,116.0,82.0,58.0,71.0
2782,21061,8,21,0.0,15,25,115,15,18,0,17,234.0,856,15352,1,1,0,0,538,12400575,0,0,0,63.0,146.0,162.0,162.0,120.0,63.0,75.0,65.0
2783,0,74,7,0.0,16,25,94,14,18,0,27,275.0,669,17733,0,0,0,0,652,13949257,0,0,0,36.0,118.0,107.0,84.0,132.0,65.0,66.0,61.0
2784,12436,0,56,10.0,0,15,24,1,73,0,50,229.0,809,6028,216,2,0,0,153,6333339,0,0,0,40.0,194.0,175.0,81.0,161.0,52.0,54.0,52.0
2785,227365,190,32,0.0,1,10,37,34,11,0,21,336.0,705,7482,0,3,0,0,242,10929265,1651,0,0,94.0,129.0,108.0,115.0,99.0,70.0,48.0,42.0
2786,234415,259,0,8.0,12,41,18,8,0,0,1,347.0,418,10814,0,4,0,0,410,9466093,746,1756,0,34.0,19.0,84.0,92.0,85.0,34.0,47.0,23.0
2787,607967,0,0,0.0,0,0,0,0,0,0,0,0.0,1091,28711,0,13,0,0,1103,23623900,0,0,0,21.0,186.0,166.0,134.0,212.0,124.0,146.0,102.0
2788,628142,0,0,0.0,1,1,4,3,0,0,1,10.0,825,18793,0,7,0,0,716,15681470,0,0,0,61.0,161.0,136.0,196.0,106.0,54.0,68.0,43.0
2789,1091164,0,0,21.0,1,3,5,7,0,0,3,40.0,1487,40989,0,22,0,0,1473,40331597,0,0,0,119.0,200.0,255.0,311.0,242.0,125.0,147.0,88.0
2790,622464,62,3,0.0,14,48,44,143,4,0,13,331.0,707,18708,0,2,0,0,577,47162575,467,0,0,110.0,73.0,118.0,167.0,103.0,52.0,44.0,40.0
2791,1470013,0,0,0.0,3,2,3,28,3,0,2,41.0,353,8870,0,4,0,0,338,13169256,0,0,0,40.0,41.0,74.0,74.0,42.0,25.0,34.0,23.0
2792,2080197,0,0,5.0,0,1,0,2,0,0,0,8.0,458,6681,0,6,0,0,253,7145322,0,0,0,34.0,151.0,88.0,88.0,26.0,28.0,27.0,16.0
2793,2413458,0,1,0.0,1,5,3,33,0,0,2,45.0,1008,24718,0,5,0,0,978,19200700,0,0,0,20.0,241.0,296.0,237.0,72.0,30.0,75.0,37.0
2794,0,62,0,0.0,0,1,12,0,0,0,0,75.0,355,8508,0,0,0,0,312,6118560,407,0,0,68.0,70.0,87.0,89.0,9.0,3.0,22.0,7.0
2795,0,0,19,0.0,6,22,14,1,116,0,21,199.0,173,644,0,0,0,0,2,1045044,0,0,0,68.0,75.0,16.0,9.0,1.0,1.0,1.0,2.0
2796,4914,0,53,0.0,0,29,15,8,42,0,10,157.0,830,14832,0,1,0,0,475,16137760,0,0,0,231.0,215.0,125.0,112.0,51.0,42.0,35.0,19.0
2797,5668,94,20,33.0,3,35,18,28,136,0,18,385.0,819,18910,0,1,0,0,687,12441770,655,106,0,165.0,243.0,173.0,106.0,46.0,32.0,40.0,14.0
2798,321925,10,166,144.0,3,61,23,26,46,0,35,514.0,950,12631,0,8,0,0,464,11512209,8,0,0,210.0,375.0,195.0,103.0,24.0,9.0,15.0,19.0
2799,474317,0,0,0.0,91,8,15,132,5,0,2,253.0,154,5051,0,7,0,0,138,13327543,868,964,0,17.0,18.0,43.0,33.0,14.0,11.0,15.0,3.0
2800,0,0,0,79.0,2,2,5,4,0,0,4,96.0,866,16992,9,0,0,0,563,24232524,0,0,0,128.0,190.0,191.0,126.0,100.0,49.0,52.0,30.0
2801,1056,58,9,0.0,2,4,17,11,9,0,23,133.0,693,15940,0,1,0,0,544,8827385,406,0,0,125.0,152.0,151.0,147.0,61.0,21.0,22.0,14.0
2802,0,94,55,0.0,2,1,78,17,39,0,15,301.0,208,5448,0,0,0,0,180,7424855,1425,0,0,31.0,43.0,44.0,49.0,20.0,12.0,8.0,1.0
2803,27939,78,34,0.0,2,14,74,12,45,0,9,268.0,1054,16650,0,2,0,0,533,12589199,0,0,0,249.0,296.0,236.0,175.0,50.0,22.0,14.0,12.0
2804,0,0,0,0.0,0,0,0,0,0,0,0,0.0,768,18191,0,0,0,0,701,12307782,0,0,0,102.0,168.0,153.0,78.0,93.0,50.0,66.0,58.0
2805,61850,241,0,466.0,1,8,5,9,1,0,9,740.0,1681,39399,0,2,0,0,1515,24787541,518,1476,0,267.0,388.0,401.0,255.0,131.0,63.0,100.0,76.0
2806,0,71,0,0.0,1,0,22,9,1,0,0,104.0,480,12458,0,0,0,0,459,17633621,560,0,0,84.0,80.0,106.0,70.0,34.0,40.0,38.0,28.0
2807,138927,0,0,0.0,2,7,4,20,2,0,1,36.0,650,14397,0,2,0,0,512,14935285,0,0,0,93.0,92.0,102.0,136.0,89.0,61.0,51.0,26.0
2808,50464,218,7,220.0,23,2,39,37,3,0,15,564.0,1067,21483,0,1,0,0,745,28271786,974,0,0,100.0,178.0,207.0,204.0,177.0,89.0,70.0,42.0
2809,5200750,86,9,0.0,11,16,13,55,11,0,6,207.0,1362,30845,0,10,0,0,992,41825879,632,0,0,118.0,252.0,257.0,265.0,188.0,88.0,124.0,70.0
2810,93732,0,68,52.0,37,9,44,65,15,0,34,324.0,1439,25912,0,5,0,0,917,16219226,0,0,0,171.0,217.0,206.0,293.0,202.0,130.0,144.0,76.0
2811,302695,165,334,0.0,37,78,150,25,681,0,109,1579.0,1405,36243,0,11,0,0,1446,22276531,0,0,0,60.0,189.0,252.0,239.0,254.0,156.0,158.0,97.0
2812,0,25,130,188.0,20,55,57,64,91,0,87,717.0,111,3333,0,0,0,0,84,18328829,0,0,0,14.0,26.0,15.0,13.0,16.0,12.0,13.0,2.0
2813,238201,2,7,0.0,14,4,13,10,6,0,11,67.0,1035,27168,0,5,0,0,957,23765156,758,0,0,101.0,154.0,140.0,161.0,168.0,121.0,121.0,69.0
2814,2904144,77,28,0.0,6,45,15,42,1,0,4,218.0,2238,53647,159,35,0,0,1947,39840847,589,0,0,195.0,300.0,359.0,421.0,335.0,228.0,232.0,168.0
2815,2968524,193,84,22.0,4,23,56,13,20,0,13,428.0,1206,35699,14,35,0,0,1345,46490386,1989,0,0,103.0,162.0,213.0,257.0,172.0,152.0,83.0,64.0
2816,6504979,247,31,75.0,1,14,27,6,20,0,7,428.0,1155,33518,0,30,0,0,1034,87075154,0,829,0,120.0,186.0,214.0,152.0,186.0,132.0,96.0,69.0
2817,9980431,62,0,0.0,0,0,0,0,0,0,0,62.0,1715,62957,0,58,0,0,1964,134654565,480,0,0,28.0,205.0,275.0,167.0,449.0,306.0,165.0,120.0
2818,8375343,62,0,28.0,0,0,0,0,0,0,0,90.0,810,24886,0,16,0,0,601,81438160,435,0,0,41.0,105.0,126.0,128.0,148.0,113.0,98.0,51.0
2819,1331525,0,0,19.0,0,0,0,0,0,0,0,19.0,1616,35201,0,7,0,0,843,53081501,0,0,0,164.0,345.0,318.0,338.0,175.0,126.0,102.0,48.0
2820,3139304,15,17,0.0,8,11,11,44,10,0,22,138.0,561,18478,0,40,0,0,451,154067058,0,0,0,36.0,82.0,104.0,92.0,73.0,88.0,46.0,40.0
2821,2922038,0,5,0.0,9,4,2,24,4,0,5,53.0,487,12632,0,62,0,0,338,69854862,0,0,0,64.0,70.0,81.0,67.0,84.0,61.0,34.0,26.0
2822,1031785,1,0,1.0,2,0,1,8,4,0,0,17.0,242,8907,0,20,0,0,230,80855437,0,0,0,33.0,29.0,51.0,43.0,32.0,23.0,12.0,19.0
2823,491000,62,1,9.0,2,0,1,4,0,0,0,79.0,279,9413,0,15,0,0,261,41288758,178,0,0,20.0,36.0,54.0,55.0,50.0,36.0,16.0,12.0
2824,6221487,0,0,0.0,63,1,4,29,1,0,3,101.0,461,13020,0,20,0,0,270,204728130,0,0,0,34.0,45.0,70.0,68.0,80.0,76.0,44.0,44.0
2825,512829,13,25,317.0,2,13,50,9,8,0,4,441.0,745,17114,61,12,0,0,642,17882902,0,0,0,51.0,109.0,211.0,222.0,54.0,47.0,21.0,30.0
2826,1406847,0,1,0.0,6,27,41,39,2,0,7,123.0,414,12566,0,10,0,0,377,111716130,0,0,0,29.0,62.0,87.0,68.0,58.0,45.0,34.0,31.0
2827,1373258,243,3,0.0,1,54,17,20,4,0,2,344.0,255,10823,0,8,0,0,249,68985058,864,1514,0,18.0,17.0,59.0,45.0,48.0,26.0,28.0,14.0
2828,525600,3,20,0.0,16,132,50,22,8,0,11,262.0,1536,42609,0,5,0,0,1309,38215430,0,0,0,93.0,253.0,375.0,281.0,213.0,147.0,114.0,60.0
2829,513179,369,32,19.0,21,33,107,71,12,0,13,677.0,842,18653,0,5,0,0,582,72265278,1317,1888,0,64.0,172.0,211.0,119.0,107.0,84.0,54.0,31.0
2830,5607846,84,0,49.0,3,7,3,5,46,0,2,199.0,3220,55444,473,20,0,0,2131,36495028,2431,0,0,278.0,697.0,543.0,580.0,468.0,232.0,259.0,163.0
2831,110060,77,25,10.0,25,19,5,14,66,0,15,256.0,1494,29737,1,5,0,0,1019,41044128,710,0,0,100.0,295.0,345.0,300.0,177.0,128.0,85.0,64.0
2832,355351,142,0,0.0,0,0,0,0,0,0,0,142.0,1448,32318,0,10,0,0,1273,22993809,1187,0,0,185.0,202.0,181.0,237.0,222.0,158.0,172.0,91.0
2833,50433,18,88,0.0,486,4,25,28,56,0,15,720.0,1915,44287,0,2,0,0,1536,47387462,0,0,0,153.0,301.0,356.0,472.0,239.0,105.0,175.0,114.0
2834,422549,59,0,0.0,0,0,0,0,0,0,0,59.0,846,20486,0,5,0,0,636,44267056,471,0,0,31.0,115.0,170.0,132.0,154.0,110.0,79.0,55.0
2835,0,2,54,0.0,1096,3,417,211,27,0,8,1818.0,194,6892,0,0,0,0,160,43204181,0,0,0,29.0,16.0,21.0,23.0,48.0,29.0,19.0,9.0
2836,4538311,576,5,0.0,12,0,9,2,17,0,35,656.0,1506,38040,0,16,0,0,1474,32197791,1505,1747,0,105.0,369.0,378.0,276.0,139.0,131.0,53.0,55.0
2837,484570,1,7,0.0,20,24,20,61,24,0,54,211.0,1480,37211,0,9,0,0,1387,47876647,0,0,0,98.0,251.0,344.0,283.0,209.0,143.0,98.0,54.0
2838,985582,349,9,0.0,6,19,16,10,16,0,8,433.0,2187,49254,0,6,0,0,1893,38116872,874,277,0,227.0,305.0,450.0,458.0,336.0,199.0,120.0,92.0
2839,792670,1,47,0.0,3,9,17,32,203,0,7,319.0,1747,48078,0,14,0,0,1841,25219764,0,0,0,265.0,361.0,360.0,276.0,252.0,108.0,93.0,32.0
2840,0,67,40,21.0,13,1,21,8,65,0,106,342.0,474,7148,0,0,0,0,227,29287776,576,0,0,56.0,113.0,98.0,85.0,68.0,28.0,17.0,9.0
2841,747786,0,2,0.0,2,0,2,8,0,0,2,16.0,892,18125,0,5,0,0,586,35668612,636,0,0,148.0,241.0,157.0,167.0,56.0,72.0,27.0,24.0
2842,3834987,0,0,0.0,0,2,4,7,0,0,0,13.0,1073,24063,0,12,0,0,669,191182850,0,0,0,158.0,252.0,239.0,191.0,67.0,71.0,47.0,48.0
2843,369416,73,0,44.0,0,0,7,1,0,0,0,125.0,1952,43191,0,3,0,0,1390,68723577,489,0,0,334.0,364.0,340.0,271.0,241.0,169.0,144.0,89.0
2844,13787,0,0,24.0,0,0,0,0,0,0,0,24.0,1584,36727,0,1,0,0,1175,133914537,0,0,0,88.0,261.0,362.0,209.0,297.0,181.0,99.0,87.0
2845,6050203,145,0,0.0,0,0,0,0,0,0,0,145.0,617,16110,0,18,0,0,486,160240062,449,0,0,72.0,124.0,131.0,120.0,59.0,61.0,25.0,25.0
2846,5613293,54,0,154.0,3,0,0,9,4,0,1,225.0,1122,31273,0,26,0,0,957,228401482,381,0,0,99.0,168.0,271.0,278.0,118.0,92.0,66.0,30.0
2847,5724447,0,0,0.0,0,0,1,5,0,0,3,9.0,1092,30952,0,17,0,0,803,204754265,0,0,0,54.0,103.0,224.0,243.0,193.0,140.0,80.0,55.0
2848,7480092,16,0,0.0,4,1,13,17,0,0,3,54.0,536,17505,0,21,0,0,493,2693056121,0,0,0,32.0,102.0,134.0,105.0,67.0,47.0,30.0,19.0
2849,2037717,69,12,3.0,4,0,5,7,1,0,152,253.0,64,7827,0,7,0,0,75,4043175882,0,0,0,14.0,12.0,15.0,13.0,5.0,4.0,1.0,0.0
2850,817895,0,7,33.0,2,1,5,4,0,0,108,160.0,205,13705,6,3,0,0,397,734274734,0,0,0,42.0,46.0,34.0,28.0,20.0,15.0,16.0,4.0
2851,0,0,0,148.0,0,0,0,0,0,0,0,148.0,9,52,0,0,0,0,0,4872347,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2852,4975232,3,41,27.0,2,15,43,20,3,0,28,182.0,507,31415,0,19,0,0,488,3421454903,0,0,0,123.0,148.0,103.0,81.0,22.0,18.0,6.0,6.0
2853,2643850,0,0,0.0,2,0,0,0,0,0,0,2.0,22,3623,0,8,0,0,23,488035157,0,0,0,1.0,2.0,4.0,6.0,3.0,2.0,1.0,3.0
2854,5094853,0,1,0.0,4,1,0,12,1,0,3,22.0,799,27315,0,26,0,0,660,236176239,0,0,0,84.0,117.0,159.0,156.0,113.0,74.0,59.0,37.0
2855,4347832,0,0,31.0,0,0,0,0,0,0,0,31.0,522,13311,0,10,0,0,414,212139753,0,0,0,92.0,77.0,76.0,58.0,67.0,70.0,46.0,36.0
2856,1481535,0,0,0.0,4,0,2,16,0,0,0,22.0,985,23278,0,3,0,0,637,242262359,0,0,0,81.0,277.0,234.0,134.0,66.0,113.0,52.0,28.0
2857,4602134,0,0,0.0,0,0,0,15,0,0,1,16.0,660,14291,0,14,0,0,519,177654707,0,0,0,68.0,66.0,115.0,118.0,135.0,70.0,46.0,42.0
2858,2471780,68,0,64.0,1,0,6,2,0,0,2,143.0,195,4176,0,3,0,0,114,32873817,0,0,0,45.0,53.0,35.0,38.0,12.0,4.0,4.0,4.0
2859,17870764,1,0,0.0,1,2,8,6,0,0,1,19.0,715,17435,0,47,0,0,482,149481959,0,0,0,149.0,153.0,148.0,86.0,68.0,65.0,36.0,10.0
2860,13534444,0,1,0.0,0,0,2,7,0,0,3,13.0,509,12070,0,30,0,0,257,129158458,0,0,0,65.0,135.0,73.0,36.0,98.0,40.0,36.0,26.0
2861,1030519,0,0,17.0,0,1,4,1,1,0,0,24.0,108,3052,0,5,0,0,72,16417350,357,0,0,29.0,30.0,17.0,17.0,8.0,3.0,2.0,2.0
2862,810164,0,0,0.0,2,2,0,2,0,0,2,8.0,239,7106,0,5,0,0,227,40528645,0,0,0,0.0,40.0,73.0,40.0,49.0,16.0,7.0,14.0
2863,10187965,0,8,0.0,4,3,13,29,18,0,8,83.0,752,24101,0,28,0,0,475,472884090,0,0,0,148.0,132.0,135.0,145.0,82.0,59.0,30.0,21.0
2864,23734921,0,3,0.0,4,13,41,58,3,0,8,130.0,574,17849,0,43,0,0,455,574626535,0,0,0,62.0,97.0,108.0,86.0,101.0,58.0,33.0,29.0
2865,7705467,34,3,0.0,1,10,10,15,2,0,6,81.0,474,13252,0,13,0,0,357,246568591,321,0,0,70.0,87.0,68.0,73.0,56.0,49.0,32.0,39.0
2866,5493657,1,1,0.0,1,14,39,15,19,0,7,97.0,234,8901,0,12,0,0,187,157715266,0,0,0,24.0,45.0,55.0,46.0,23.0,21.0,15.0,5.0
2867,5395496,2,11,36.0,2,16,6,12,22,0,5,112.0,90,6069,0,10,0,0,78,222370626,0,0,0,15.0,5.0,14.0,23.0,9.0,7.0,11.0,6.0
2868,847945,345,75,91.0,10,31,143,37,48,0,39,819.0,939,29507,0,21,0,0,847,36743964,756,589,0,157.0,193.0,192.0,165.0,91.0,56.0,43.0,42.0
2869,19342158,52,26,34.0,7,19,23,30,26,0,16,233.0,338,19940,0,31,0,0,321,1531801105,188,0,0,80.0,81.0,61.0,61.0,18.0,18.0,10.0,9.0
2870,11743851,3,14,7.0,14,11,59,46,54,0,22,230.0,1711,72127,0,46,0,0,2080,307090909,0,0,0,285.0,263.0,270.0,264.0,202.0,117.0,140.0,170.0
