TAZ,TAD,OldDistric,County,District,New DistrictName
1590.0,47.0,8.0,King,6,East Side
1591.0,47.0,8.0,King,6,East Side
1592.0,47.0,8.0,King,6,East Side
1593.0,47.0,8.0,King,6,East Side
1594.0,47.0,8.0,King,6,East Side
1595.0,50.0,8.0,King,6,East Side
1596.0,50.0,8.0,King,6,East Side
1597.0,50.0,8.0,King,6,East Side
1598.0,50.0,8.0,King,6,East Side
1599.0,50.0,8.0,King,6,East Side
1600.0,50.0,8.0,King,6,East Side
1601.0,50.0,8.0,King,6,East Side
1602.0,50.0,8.0,King,6,East Side
1603.0,50.0,8.0,King,6,East Side
1604.0,50.0,8.0,King,6,East Side
1605.0,50.0,8.0,King,6,East Side
1606.0,50.0,8.0,King,6,East Side
1607.0,50.0,8.0,King,6,East Side
1608.0,50.0,8.0,King,6,East Side
1609.0,50.0,8.0,King,6,East Side
1610.0,47.0,8.0,King,6,East Side
1611.0,51.0,8.0,King,6,East Side
1612.0,47.0,8.0,King,6,East Side
1613.0,51.0,8.0,King,6,East Side
1614.0,47.0,8.0,King,6,East Side
1615.0,47.0,8.0,King,6,East Side
1616.0,47.0,8.0,King,6,East Side
1617.0,47.0,8.0,King,6,East Side
1618.0,47.0,8.0,King,6,East Side
1619.0,47.0,8.0,King,6,East Side
1620.0,48.0,8.0,King,6,East Side
1621.0,48.0,8.0,King,6,East Side
1622.0,48.0,8.0,King,6,East Side
1623.0,48.0,8.0,King,6,East Side
1624.0,48.0,8.0,King,6,East Side
1625.0,48.0,8.0,King,6,East Side
1626.0,48.0,8.0,King,6,East Side
1627.0,48.0,8.0,King,6,East Side
1628.0,48.0,8.0,King,6,East Side
1629.0,48.0,8.0,King,6,East Side
1630.0,48.0,8.0,King,6,East Side
1631.0,48.0,8.0,King,6,East Side
1632.0,48.0,8.0,King,6,East Side
1633.0,51.0,9.0,King,6,East Side
1634.0,51.0,8.0,King,6,East Side
1635.0,51.0,8.0,King,6,East Side
1636.0,51.0,8.0,King,6,East Side
1637.0,51.0,8.0,King,6,East Side
1638.0,51.0,8.0,King,6,East Side
1639.0,51.0,8.0,King,6,East Side
1640.0,51.0,8.0,King,6,East Side
1641.0,51.0,8.0,King,6,East Side
1642.0,50.0,8.0,King,6,East Side
1643.0,50.0,8.0,King,6,East Side
1644.0,50.0,8.0,King,6,East Side
1645.0,50.0,8.0,King,6,East Side
1646.0,50.0,8.0,King,6,East Side
1647.0,50.0,8.0,King,6,East Side
1648.0,50.0,8.0,King,6,East Side
1649.0,50.0,8.0,King,6,East Side
1650.0,50.0,8.0,King,6,East Side
1651.0,50.0,8.0,King,6,East Side
1652.0,50.0,8.0,King,6,East Side
1653.0,50.0,8.0,King,6,East Side
1654.0,50.0,8.0,King,6,East Side
1655.0,50.0,8.0,King,6,East Side
1656.0,50.0,8.0,King,6,East Side
1657.0,52.0,9.0,King,6,East Side
1658.0,50.0,8.0,King,6,East Side
1659.0,50.0,8.0,King,6,East Side
1660.0,51.0,8.0,King,6,East Side
1661.0,51.0,8.0,King,6,East Side
1662.0,51.0,8.0,King,6,East Side
1663.0,51.0,8.0,King,6,East Side
1664.0,51.0,9.0,King,6,East Side
1665.0,51.0,9.0,King,6,East Side
1666.0,51.0,9.0,King,6,East Side
1667.0,51.0,9.0,King,6,East Side
1668.0,51.0,9.0,King,6,East Side
1669.0,51.0,9.0,King,6,East Side
1670.0,51.0,9.0,King,6,East Side
1671.0,51.0,9.0,King,6,East Side
1672.0,51.0,9.0,King,6,East Side
1673.0,51.0,9.0,King,6,East Side
1674.0,51.0,9.0,King,6,East Side
1675.0,51.0,9.0,King,6,East Side
1676.0,51.0,9.0,King,6,East Side
1677.0,51.0,9.0,King,6,East Side
1678.0,51.0,9.0,King,6,East Side
1679.0,51.0,9.0,King,6,East Side
1680.0,51.0,9.0,King,6,East Side
1681.0,53.0,9.0,King,6,East Side
1682.0,51.0,9.0,King,6,East Side
1683.0,51.0,9.0,King,6,East Side
1684.0,51.0,9.0,King,6,East Side
1685.0,52.0,9.0,King,6,East Side
1686.0,52.0,9.0,King,6,East Side
1687.0,52.0,9.0,King,6,East Side
1688.0,52.0,9.0,King,6,East Side
1689.0,52.0,9.0,King,6,East Side
1690.0,52.0,9.0,King,6,East Side
1691.0,52.0,9.0,King,6,East Side
1692.0,52.0,9.0,King,6,East Side
1693.0,52.0,9.0,King,6,East Side
1694.0,52.0,9.0,King,6,East Side
1695.0,52.0,9.0,King,6,East Side
1696.0,53.0,9.0,King,6,East Side
1697.0,54.0,9.0,King,6,East Side
1698.0,53.0,9.0,King,6,East Side
1699.0,53.0,9.0,King,6,East Side
1700.0,52.0,9.0,King,6,East Side
1701.0,52.0,9.0,King,6,East Side
1702.0,56.0,9.0,King,6,East Side
1703.0,53.0,9.0,King,6,East Side
1704.0,53.0,9.0,King,6,East Side
1705.0,53.0,9.0,King,6,East Side
1706.0,52.0,9.0,King,6,East Side
1707.0,52.0,9.0,King,6,East Side
1708.0,56.0,9.0,King,6,East Side
1709.0,52.0,9.0,King,6,East Side
1710.0,53.0,9.0,King,6,East Side
1711.0,53.0,9.0,King,6,East Side
1712.0,61.0,9.0,King,6,East Side
1713.0,56.0,9.0,King,6,East Side
1714.0,56.0,9.0,King,6,East Side
1715.0,55.0,9.0,King,6,East Side
1716.0,55.0,9.0,King,6,East Side
1717.0,55.0,9.0,King,6,East Side
1718.0,56.0,9.0,King,6,East Side
1719.0,56.0,9.0,King,6,East Side
1720.0,61.0,9.0,King,6,East Side
1721.0,61.0,9.0,King,6,East Side
1722.0,61.0,9.0,King,6,East Side
1723.0,61.0,9.0,King,6,East Side
1724.0,60.0,9.0,King,6,East Side
1725.0,59.0,9.0,King,6,East Side
1726.0,59.0,9.0,King,6,East Side
1727.0,59.0,9.0,King,6,East Side
1728.0,59.0,9.0,King,6,East Side
1729.0,60.0,9.0,King,6,East Side
1730.0,60.0,9.0,King,6,East Side
1731.0,61.0,9.0,King,6,East Side
1732.0,61.0,9.0,King,6,East Side
1733.0,61.0,9.0,King,6,East Side
1734.0,61.0,9.0,King,6,East Side
1735.0,60.0,9.0,King,6,East Side
1736.0,60.0,9.0,King,6,East Side
1737.0,60.0,9.0,King,6,East Side
1738.0,58.0,14.0,King,3,North Seattle-Shoreline
1739.0,58.0,14.0,King,3,North Seattle-Shoreline
1740.0,58.0,14.0,King,3,North Seattle-Shoreline
1741.0,57.0,14.0,King,3,North Seattle-Shoreline
1742.0,57.0,14.0,King,3,North Seattle-Shoreline
1743.0,57.0,14.0,King,3,North Seattle-Shoreline
1744.0,57.0,14.0,King,3,North Seattle-Shoreline
1745.0,57.0,14.0,King,3,North Seattle-Shoreline
1746.0,57.0,14.0,King,3,North Seattle-Shoreline
1747.0,58.0,14.0,King,3,North Seattle-Shoreline
1748.0,58.0,14.0,King,3,North Seattle-Shoreline
1749.0,58.0,14.0,King,3,North Seattle-Shoreline
1750.0,58.0,14.0,King,3,North Seattle-Shoreline
1751.0,58.0,14.0,King,3,North Seattle-Shoreline
1752.0,58.0,14.0,King,3,North Seattle-Shoreline
1753.0,57.0,14.0,King,3,North Seattle-Shoreline
1754.0,57.0,14.0,King,3,North Seattle-Shoreline
1755.0,57.0,14.0,King,3,North Seattle-Shoreline
1756.0,62.0,9.0,King,6,East Side
1757.0,62.0,9.0,King,6,East Side
1758.0,62.0,9.0,King,6,East Side
1759.0,62.0,9.0,King,6,East Side
1760.0,63.0,9.0,King,6,East Side
1761.0,63.0,9.0,King,6,East Side
1762.0,62.0,9.0,King,6,East Side
1763.0,62.0,9.0,King,6,East Side
1764.0,62.0,9.0,King,6,East Side
1765.0,62.0,9.0,King,6,East Side
1766.0,62.0,9.0,King,6,East Side
1767.0,54.0,9.0,King,6,East Side
1768.0,54.0,9.0,King,6,East Side
1769.0,54.0,9.0,King,6,East Side
1770.0,54.0,9.0,King,6,East Side
1771.0,54.0,9.0,King,6,East Side
1772.0,62.0,9.0,King,6,East Side
1773.0,63.0,9.0,King,6,East Side
1774.0,63.0,9.0,King,6,East Side
1775.0,54.0,9.0,King,6,East Side
1776.0,54.0,9.0,King,6,East Side
1777.0,54.0,9.0,King,6,East Side
1778.0,54.0,9.0,King,6,East Side
1779.0,54.0,9.0,King,6,East Side
1780.0,54.0,9.0,King,6,East Side
1781.0,54.0,9.0,King,6,East Side
1782.0,49.0,7.0,King,6,East Side
1783.0,49.0,7.0,King,6,East Side
1784.0,49.0,7.0,King,6,East Side
1785.0,49.0,7.0,King,6,East Side
1786.0,49.0,7.0,King,6,East Side
1787.0,49.0,7.0,King,6,East Side
1788.0,49.0,7.0,King,6,East Side
1789.0,49.0,7.0,King,6,East Side
1790.0,49.0,7.0,King,6,East Side
1791.0,49.0,7.0,King,6,East Side
1792.0,46.0,7.0,King,6,East Side
1793.0,46.0,7.0,King,6,East Side
1794.0,46.0,7.0,King,6,East Side
1795.0,63.0,9.0,King,6,East Side
1796.0,63.0,7.0,King,6,East Side
1797.0,63.0,7.0,King,6,East Side
1798.0,63.0,7.0,King,6,East Side
1799.0,63.0,7.0,King,6,East Side
1800.0,46.0,7.0,King,6,East Side
1801.0,46.0,7.0,King,6,East Side
1802.0,46.0,7.0,King,6,East Side
1803.0,46.0,7.0,King,6,East Side
1804.0,46.0,7.0,King,6,East Side
1805.0,46.0,7.0,King,6,East Side
1806.0,46.0,7.0,King,6,East Side
1807.0,45.0,7.0,King,6,East Side
1808.0,49.0,7.0,King,6,East Side
1809.0,49.0,7.0,King,6,East Side
1810.0,49.0,7.0,King,6,East Side
1811.0,45.0,7.0,King,6,East Side
1812.0,49.0,7.0,King,6,East Side
1813.0,49.0,7.0,King,6,East Side
1814.0,45.0,7.0,King,6,East Side
1815.0,45.0,7.0,King,6,East Side
1816.0,45.0,7.0,King,6,East Side
1817.0,45.0,7.0,King,6,East Side
1818.0,45.0,7.0,King,6,East Side
1819.0,45.0,7.0,King,6,East Side
1820.0,46.0,7.0,King,6,East Side
1821.0,45.0,7.0,King,6,East Side
1822.0,45.0,7.0,King,6,East Side
1823.0,46.0,7.0,King,6,East Side
1824.0,46.0,7.0,King,6,East Side
1825.0,45.0,7.0,King,6,East Side
1826.0,46.0,7.0,King,6,East Side
1827.0,46.0,7.0,King,6,East Side
1828.0,46.0,7.0,King,6,East Side
1829.0,63.0,7.0,King,6,East Side
1830.0,63.0,7.0,King,6,East Side
1831.0,63.0,7.0,King,6,East Side
1832.0,63.0,7.0,King,6,East Side
1833.0,63.0,7.0,King,6,East Side
1834.0,63.0,7.0,King,6,East Side
1835.0,63.0,9.0,King,6,East Side
1836.0,39.0,7.0,King,6,East Side
1837.0,39.0,7.0,King,6,East Side
1838.0,39.0,7.0,King,6,East Side
1839.0,63.0,9.0,King,6,East Side
1840.0,39.0,7.0,King,6,East Side
1841.0,63.0,9.0,King,6,East Side
1842.0,63.0,9.0,King,6,East Side
1843.0,63.0,9.0,King,6,East Side
1844.0,63.0,9.0,King,6,East Side
1845.0,63.0,7.0,King,6,East Side
1846.0,63.0,7.0,King,6,East Side
1847.0,39.0,7.0,King,6,East Side
1848.0,39.0,7.0,King,6,East Side
1849.0,39.0,7.0,King,6,East Side
1850.0,39.0,7.0,King,6,East Side
1851.0,39.0,7.0,King,6,East Side
1852.0,39.0,7.0,King,6,East Side
1853.0,34.0,5.0,King,7,Renton-FedWay-Kent
1854.0,34.0,5.0,King,7,Renton-FedWay-Kent
1855.0,34.0,5.0,King,7,Renton-FedWay-Kent
1856.0,33.0,5.0,King,7,Renton-FedWay-Kent
1857.0,34.0,5.0,King,7,Renton-FedWay-Kent
1858.0,34.0,5.0,King,7,Renton-FedWay-Kent
1859.0,34.0,5.0,King,7,Renton-FedWay-Kent
1860.0,34.0,5.0,King,7,Renton-FedWay-Kent
1861.0,34.0,5.0,King,7,Renton-FedWay-Kent
1862.0,34.0,5.0,King,7,Renton-FedWay-Kent
1863.0,34.0,5.0,King,7,Renton-FedWay-Kent
1864.0,34.0,5.0,King,7,Renton-FedWay-Kent
1865.0,32.0,5.0,King,7,Renton-FedWay-Kent
1866.0,38.0,5.0,King,7,Renton-FedWay-Kent
1867.0,38.0,5.0,King,7,Renton-FedWay-Kent
1868.0,38.0,5.0,King,7,Renton-FedWay-Kent
1869.0,32.0,5.0,King,7,Renton-FedWay-Kent
1870.0,32.0,5.0,King,7,Renton-FedWay-Kent
1871.0,32.0,5.0,King,7,Renton-FedWay-Kent
1872.0,32.0,5.0,King,7,Renton-FedWay-Kent
1873.0,32.0,5.0,King,7,Renton-FedWay-Kent
1874.0,32.0,5.0,King,7,Renton-FedWay-Kent
1875.0,34.0,5.0,King,7,Renton-FedWay-Kent
1876.0,34.0,5.0,King,7,Renton-FedWay-Kent
1877.0,32.0,5.0,King,7,Renton-FedWay-Kent
1878.0,34.0,5.0,King,7,Renton-FedWay-Kent
1879.0,34.0,5.0,King,7,Renton-FedWay-Kent
1880.0,32.0,5.0,King,7,Renton-FedWay-Kent
1881.0,32.0,5.0,King,7,Renton-FedWay-Kent
1882.0,33.0,5.0,King,7,Renton-FedWay-Kent
1883.0,33.0,5.0,King,7,Renton-FedWay-Kent
1884.0,32.0,5.0,King,7,Renton-FedWay-Kent
1885.0,32.0,5.0,King,7,Renton-FedWay-Kent
1886.0,32.0,5.0,King,7,Renton-FedWay-Kent
1887.0,32.0,5.0,King,7,Renton-FedWay-Kent
1888.0,32.0,5.0,King,7,Renton-FedWay-Kent
1889.0,32.0,5.0,King,7,Renton-FedWay-Kent
1890.0,32.0,5.0,King,7,Renton-FedWay-Kent
1891.0,32.0,5.0,King,7,Renton-FedWay-Kent
1892.0,32.0,5.0,King,7,Renton-FedWay-Kent
1893.0,32.0,5.0,King,7,Renton-FedWay-Kent
1894.0,32.0,5.0,King,7,Renton-FedWay-Kent
1895.0,32.0,5.0,King,7,Renton-FedWay-Kent
1896.0,38.0,5.0,King,7,Renton-FedWay-Kent
1897.0,38.0,5.0,King,7,Renton-FedWay-Kent
1898.0,38.0,5.0,King,7,Renton-FedWay-Kent
1899.0,32.0,5.0,King,7,Renton-FedWay-Kent
1900.0,38.0,5.0,King,7,Renton-FedWay-Kent
1901.0,38.0,5.0,King,7,Renton-FedWay-Kent
1902.0,32.0,5.0,King,7,Renton-FedWay-Kent
1903.0,38.0,5.0,King,7,Renton-FedWay-Kent
1904.0,32.0,5.0,King,7,Renton-FedWay-Kent
1905.0,32.0,5.0,King,7,Renton-FedWay-Kent
1906.0,38.0,5.0,King,7,Renton-FedWay-Kent
1907.0,32.0,5.0,King,7,Renton-FedWay-Kent
1908.0,38.0,5.0,King,7,Renton-FedWay-Kent
1909.0,30.0,4.0,King,7,Renton-FedWay-Kent
1910.0,38.0,5.0,King,7,Renton-FedWay-Kent
1911.0,38.0,5.0,King,7,Renton-FedWay-Kent
1912.0,38.0,5.0,King,7,Renton-FedWay-Kent
1913.0,38.0,5.0,King,7,Renton-FedWay-Kent
1914.0,38.0,5.0,King,7,Renton-FedWay-Kent
1915.0,38.0,5.0,King,7,Renton-FedWay-Kent
1916.0,38.0,5.0,King,7,Renton-FedWay-Kent
1917.0,38.0,5.0,King,7,Renton-FedWay-Kent
1918.0,38.0,5.0,King,7,Renton-FedWay-Kent
1919.0,38.0,5.0,King,7,Renton-FedWay-Kent
1920.0,38.0,5.0,King,7,Renton-FedWay-Kent
1921.0,38.0,5.0,King,7,Renton-FedWay-Kent
1922.0,38.0,5.0,King,7,Renton-FedWay-Kent
1923.0,38.0,5.0,King,7,Renton-FedWay-Kent
1924.0,38.0,5.0,King,7,Renton-FedWay-Kent
1925.0,38.0,5.0,King,7,Renton-FedWay-Kent
1926.0,38.0,5.0,King,7,Renton-FedWay-Kent
1927.0,38.0,5.0,King,7,Renton-FedWay-Kent
1928.0,38.0,5.0,King,7,Renton-FedWay-Kent
1929.0,38.0,5.0,King,7,Renton-FedWay-Kent
1930.0,38.0,5.0,King,7,Renton-FedWay-Kent
1931.0,21.0,10.0,King,5,West-South Seattle
1932.0,21.0,10.0,King,5,West-South Seattle
1933.0,21.0,10.0,King,5,West-South Seattle
1934.0,21.0,10.0,King,5,West-South Seattle
1935.0,21.0,10.0,King,5,West-South Seattle
1936.0,21.0,10.0,King,5,West-South Seattle
1937.0,21.0,10.0,King,5,West-South Seattle
1938.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1939.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1940.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1941.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1942.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1943.0,65.0,18.0,Snohomish,1,Suburban Snohomish
1944.0,65.0,18.0,Snohomish,1,Suburban Snohomish
1945.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1946.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1947.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1948.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1949.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1950.0,65.0,18.0,Snohomish,1,Suburban Snohomish
1951.0,65.0,18.0,Snohomish,1,Suburban Snohomish
1952.0,65.0,18.0,Snohomish,1,Suburban Snohomish
1953.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1954.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1955.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1956.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1957.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1958.0,67.0,18.0,Snohomish,1,Suburban Snohomish
1959.0,67.0,18.0,Snohomish,1,Suburban Snohomish
1960.0,67.0,18.0,Snohomish,1,Suburban Snohomish
1961.0,66.0,18.0,Snohomish,1,Suburban Snohomish
1962.0,67.0,18.0,Snohomish,1,Suburban Snohomish
1963.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1964.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1965.0,64.0,18.0,Snohomish,1,Suburban Snohomish
1966.0,66.0,18.0,Snohomish,1,Suburban Snohomish
1967.0,66.0,18.0,Snohomish,1,Suburban Snohomish
1968.0,66.0,18.0,Snohomish,1,Suburban Snohomish
1969.0,67.0,18.0,Snohomish,1,Suburban Snohomish
1970.0,67.0,18.0,Snohomish,1,Suburban Snohomish
1971.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1972.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1973.0,68.0,18.0,Snohomish,1,Suburban Snohomish
1974.0,70.0,18.0,Snohomish,1,Suburban Snohomish
1975.0,70.0,18.0,Snohomish,1,Suburban Snohomish
1976.0,70.0,18.0,Snohomish,1,Suburban Snohomish
1977.0,70.0,18.0,Snohomish,1,Suburban Snohomish
1978.0,69.0,18.0,Snohomish,2,Everett-Lynwood-Edmonds
1979.0,69.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1980.0,69.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1981.0,69.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1982.0,69.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1983.0,69.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1984.0,69.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1985.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1986.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1987.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1988.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1989.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1990.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1991.0,71.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
1992.0,70.0,18.0,Snohomish,1,Suburban Snohomish
1993.0,70.0,18.0,Snohomish,1,Suburban Snohomish
1994.0,72.0,18.0,Snohomish,1,Suburban Snohomish
1995.0,72.0,18.0,Snohomish,1,Suburban Snohomish
1996.0,72.0,18.0,Snohomish,1,Suburban Snohomish
1997.0,87.0,18.0,Snohomish,1,Suburban Snohomish
1998.0,87.0,18.0,Snohomish,1,Suburban Snohomish
1999.0,87.0,16.0,Snohomish,1,Suburban Snohomish
2000.0,87.0,16.0,Snohomish,1,Suburban Snohomish
2001.0,87.0,16.0,Snohomish,1,Suburban Snohomish
2002.0,87.0,16.0,Snohomish,1,Suburban Snohomish
2003.0,87.0,18.0,Snohomish,1,Suburban Snohomish
2004.0,87.0,18.0,Snohomish,1,Suburban Snohomish
2005.0,77.0,18.0,Snohomish,1,Suburban Snohomish
2006.0,72.0,18.0,Snohomish,1,Suburban Snohomish
2007.0,77.0,18.0,Snohomish,1,Suburban Snohomish
2008.0,77.0,18.0,Snohomish,1,Suburban Snohomish
2009.0,76.0,16.0,Snohomish,1,Suburban Snohomish
2010.0,76.0,16.0,Snohomish,1,Suburban Snohomish
2011.0,76.0,16.0,Snohomish,1,Suburban Snohomish
2012.0,75.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
2013.0,75.0,17.0,Snohomish,2,Everett-Lynwood-Edmonds
2014.0,74.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2015.0,74.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2016.0,74.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2017.0,74.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2018.0,73.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2019.0,73.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2020.0,75.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2021.0,78.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2022.0,75.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2023.0,79.0,16.0,Snohomish,1,Suburban Snohomish
2024.0,76.0,16.0,Snohomish,1,Suburban Snohomish
2025.0,76.0,16.0,Snohomish,1,Suburban Snohomish
2026.0,80.0,16.0,Snohomish,1,Suburban Snohomish
2027.0,86.0,16.0,Snohomish,1,Suburban Snohomish
2028.0,77.0,18.0,Snohomish,1,Suburban Snohomish
2029.0,87.0,16.0,Snohomish,1,Suburban Snohomish
2030.0,80.0,16.0,Snohomish,1,Suburban Snohomish
2031.0,80.0,16.0,Snohomish,1,Suburban Snohomish
2032.0,80.0,16.0,Snohomish,1,Suburban Snohomish
2033.0,80.0,16.0,Snohomish,1,Suburban Snohomish
2034.0,79.0,16.0,Snohomish,1,Suburban Snohomish
2035.0,78.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2036.0,73.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2037.0,73.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2038.0,81.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2039.0,81.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2040.0,81.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2041.0,83.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2042.0,78.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2043.0,85.0,16.0,Snohomish,1,Suburban Snohomish
2044.0,85.0,16.0,Snohomish,1,Suburban Snohomish
2045.0,85.0,16.0,Snohomish,1,Suburban Snohomish
2046.0,80.0,16.0,Snohomish,1,Suburban Snohomish
2047.0,86.0,16.0,Snohomish,1,Suburban Snohomish
2048.0,87.0,16.0,Snohomish,1,Suburban Snohomish
2049.0,86.0,16.0,Snohomish,1,Suburban Snohomish
2050.0,86.0,16.0,Snohomish,1,Suburban Snohomish
2051.0,86.0,16.0,Snohomish,1,Suburban Snohomish
2052.0,86.0,16.0,Snohomish,1,Suburban Snohomish
2053.0,84.0,16.0,Snohomish,1,Suburban Snohomish
2054.0,83.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2055.0,81.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2056.0,81.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2057.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2058.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2059.0,83.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2060.0,83.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2061.0,84.0,16.0,Snohomish,1,Suburban Snohomish
2062.0,84.0,16.0,Snohomish,1,Suburban Snohomish
2063.0,83.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2064.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2065.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2066.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2067.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2068.0,82.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2069.0,83.0,15.0,Snohomish,2,Everett-Lynwood-Edmonds
2070.0,84.0,16.0,Snohomish,1,Suburban Snohomish
2071.0,84.0,16.0,Snohomish,1,Suburban Snohomish
2072.0,84.0,16.0,Snohomish,1,Suburban Snohomish
2073.0,88.0,1.0,Pierce,11,S.Kitsap
2074.0,88.0,1.0,Pierce,11,S.Kitsap
2075.0,88.0,1.0,Pierce,11,S.Kitsap
2076.0,88.0,1.0,Pierce,11,S.Kitsap
2077.0,88.0,1.0,Pierce,11,S.Kitsap
2078.0,88.0,1.0,Pierce,11,S.Kitsap
2079.0,88.0,1.0,Pierce,11,S.Kitsap
2080.0,88.0,1.0,Pierce,11,S.Kitsap
2081.0,88.0,1.0,Pierce,11,S.Kitsap
2082.0,88.0,1.0,Pierce,11,S.Kitsap
2083.0,88.0,1.0,Pierce,11,S.Kitsap
2084.0,88.0,1.0,Pierce,11,S.Kitsap
2085.0,88.0,1.0,Pierce,11,S.Kitsap
2086.0,88.0,1.0,Pierce,11,S.Kitsap
2087.0,88.0,1.0,Pierce,11,S.Kitsap
2088.0,88.0,1.0,Pierce,11,S.Kitsap
2089.0,88.0,1.0,Pierce,11,S.Kitsap
2090.0,88.0,1.0,Pierce,11,S.Kitsap
2091.0,88.0,1.0,Pierce,11,S.Kitsap
2092.0,88.0,1.0,Pierce,11,S.Kitsap
2093.0,88.0,1.0,Pierce,11,S.Kitsap
2094.0,88.0,1.0,Pierce,11,S.Kitsap
2095.0,88.0,1.0,Pierce,11,S.Kitsap
2096.0,88.0,1.0,Pierce,11,S.Kitsap
2097.0,88.0,1.0,Pierce,11,S.Kitsap
2098.0,88.0,1.0,Pierce,11,S.Kitsap
2099.0,89.0,1.0,Pierce,11,S.Kitsap
2100.0,89.0,1.0,Pierce,11,S.Kitsap
2101.0,89.0,1.0,Pierce,11,S.Kitsap
2102.0,89.0,1.0,Pierce,11,S.Kitsap
2103.0,89.0,1.0,Pierce,11,S.Kitsap
2104.0,89.0,1.0,Pierce,11,S.Kitsap
2105.0,89.0,1.0,Pierce,11,S.Kitsap
2106.0,89.0,1.0,Pierce,11,S.Kitsap
2107.0,89.0,1.0,Pierce,11,S.Kitsap
2108.0,88.0,1.0,Pierce,11,S.Kitsap
2109.0,89.0,1.0,Pierce,11,S.Kitsap
2110.0,89.0,1.0,Pierce,11,S.Kitsap
2111.0,89.0,1.0,Pierce,11,S.Kitsap
2112.0,89.0,1.0,Pierce,11,S.Kitsap
2113.0,89.0,1.0,Pierce,11,S.Kitsap
2114.0,89.0,1.0,Pierce,11,S.Kitsap
2115.0,89.0,1.0,Pierce,11,S.Kitsap
2116.0,89.0,1.0,Pierce,11,S.Kitsap
2117.0,88.0,1.0,Pierce,11,S.Kitsap
2118.0,88.0,1.0,Pierce,11,S.Kitsap
2119.0,88.0,1.0,Pierce,11,S.Kitsap
